t,x,y,yaw,yaw_rate,vx,vy,z_s,vz_s,pitch,roll,steer,z_u_FL,z_u_FR,z_u_RL,z_u_RR,Fz_FL,Fz_FR,Fz_RL,Fz_RR,Fx_FL,Fx_FR,Fx_RL,Fx_RR,Fy_FL,Fy_FR,Fy_RL,Fy_RR,kappa_FL,kappa_FR,kappa_RL,kappa_RR,alpha_FL,alpha_FR,alpha_RL,alpha_RR,alpha_dyn_FL,alpha_dyn_FR,alpha_dyn_RL,alpha_dyn_RR,w_FL,w_FR,w_RL,w_RR,airborne
4.58,65.61333658547919,9.952397941326762,0.19822248774321322,-2.0052727905978637e-09,14.226875130830784,7.421095970711756e-08,0.3815653903255218,2.66338028451113e-05,-0.0007299534435078843,-5.833540131257045e-09,0.0,0.3142332108873365,0.3142332123786101,0.31590169072596114,0.31590169209580055,3468.6936047859685,3468.6932767057756,3101.628040288553,3101.6277389238835,0.9225349617176826,0.9225340114006778,73.65106842068487,73.65106772668172,-0.0002241594608662154,-0.00022415944209954743,-0.0002478073915005352,-0.000247807370122142,1.580393209541023e-05,1.5803917119691413e-05,0.001392544296945281,0.001392544403949441,5.04711201090099e-09,5.047112012024985e-09,5.406533568238085e-09,5.406533569426881e-09,6.0924221368584466e-09,6.092422129549832e-09,7.431925192420219e-09,7.431925192125353e-09,43.112424160555975,43.11242415030919,43.171777837042015,43.17177783216248,False
4.59,65.75281452913897,9.98041350237896,0.19822248772615952,-1.4216715585946214e-09,14.225870571418692,6.749767682149439e-08,0.3815656455133836,2.438221461548207e-05,-0.0007299387722153719,-5.64706808449792e-09,0.0,0.31423323901535855,0.3142332402874439,0.31590169581464655,0.31590169698351056,3468.6874166211232,3468.6871367623394,3101.6269207777614,3101.62666362768,0.9224523462060006,0.9224515405057134,73.650993299034,73.65099272010245,-0.0002143268579774582,-0.00021432684268718192,-0.00023160567665674896,-0.00023160565961701874,1.580254140665492e-05,1.5802528716561697e-05,0.0013925433222493659,0.001392543413805075,4.624790491076813e-09,4.62479049180706e-09,4.879626387129671e-09,4.879626387890402e-09,5.825191234085321e-09,5.8251912285563474e-09,6.946026121359061e-09,6.946026121408508e-09,43.10937993166843,43.109379924314474,43.16872943514107,43.16872943235793,False
4.6,65.89228262436832,10.00842708520507,0.19822248771447423,-9.297704007495934e-10,14.224866101502169,6.111331953196577e-08,0.38156587761670496,2.2024574875904368e-05,-0.0007299307481480078,-5.415482298704377e-09,0.0,0.3142332607789574,0.3142332618573919,0.315901694745764,0.3159016957370382,3468.6826286293726,3468.682391373781,3101.62715593192,3101.6269378516013,0.9223703285340894,0.9223696512000946,73.65091791976631,73.65091744220187,-0.00020335027503137133,-0.0002033502627414204,-0.0002152318516706734,-0.00021523183824748453,1.5801155390336933e-05,1.5801144729856212e-05,0.0013925418026769422,0.0013925418805757676,4.217796822820875e-09,4.2177968232564566e-09,4.384470765824066e-09,4.38447076627113e-09,5.52686526227324e-09,5.526865258065709e-09,6.454962524413495e-09,6.454962524632446e-09,43.106335974413255,43.106335969502034,43.16568128155219,43.16568128050867,False
4.61,66.03174087204079,10.036438689984784,0.19822248770729387,-5.189998190762794e-10,14.223861720471612,5.508515150520114e-08,0.3815660857993043,1.9605135196066476e-05,-0.000729928520915536,-5.15128995004817e-09,0.0,0.31423327645899246,0.3142332773670668,0.3159016882705462,0.3159016891055594,3468.679179021662,3468.678979245308,3101.628580479837,3101.62839677694,0.9222888619043679,0.9222882980000326,73.65084223546633,73.65084184676668,-0.00019160225560365123,-0.00019160224585697098,-0.0001989494895658082,-0.00019894947911748903,1.579977349179299e-05,1.579976462544495e-05,0.0013925398032140607,0.0013925398690899779,3.828942715490201e-09,3.828942715710944e-09,3.921987035284308e-09,3.921987035507552e-09,5.2075698905828254e-09,5.207569887352869e-09,5.9666400022659165e-09,5.9666400025409425e-09,43.10329228689391,43.1032922840268,43.16263337720656,43.16263337758912,False
4.62,66.17118927302424,10.064448316896735,0.19822248770385623,-1.7965944097974468e-10,14.222857427769004,4.943021941883057e-08,0.38156626964869406,1.7164348672020137e-05,-0.0007299312371888141,-4.864953162146947e-09,0.0,0.3142332863952528,0.3142332871540858,0.3159016771332394,0.31590167783133305,3468.676993044393,3468.6768261011216,3101.631030687333,3101.6308771067324,0.9222078970882,0.9222074328924367,73.65076620884778,73.65076589765394,-0.00017939519983241141,-0.0001793951922071902,-0.00018297056216802656,-0.00018297055413620856,1.5798395166136237e-05,1.5798387877358027e-05,0.0013925373884263962,0.0013925374437607487,3.4602489927991608e-09,3.460248992868221e-09,3.492459930497628e-09,3.492459930566449e-09,4.875796226299106e-09,4.875796223790859e-09,5.487416491806532e-09,5.487416492068431e-09,43.10024886737264,43.1002488661983,43.15958572317503,43.15958572470943,False
4.63,66.31062782818134,10.092455966118537,0.1982224877034921,9.710999574334719e-11,14.221853222890106,4.415706091054363e-08,0.381566429137202,1.4738703900609977e-05,-0.0007299380560710623,-4.56514057977687e-09,0.0,0.31423329097584896,0.31423329160448826,0.3159016620610406,0.31590166263966074,3468.675985313233,3468.6758470125856,3101.634346571074,3101.6342192746406,0.9221273830996823,0.9221270061167296,73.65068981185655,73.65068956791477,-0.0001669884345349708,-0.00016698842865337492,-0.00016746230959512078,-0.00016746230350254916,1.579701988050559e-05,1.5797013971907993e-05,0.0013925346215593285,0.0013925346676881573,3.1130677705501856e-09,3.1130677705166e-09,3.095655800023636e-09,3.095655799990661e-09,4.5385929282322015e-09,4.538592926256884e-09,5.022308270080069e-09,5.022308270290701e-09,43.09720571427723,43.09720571448755,43.15653832063595,43.156538323083645,False
4.64,66.45005653837,10.120461637826844,0.19822248770561676,3.1936167134681456e-10,14.220849105385653,3.926720659722574e-08,0.3815665645818029,1.236063200597537e-05,-0.0007299481624376409,-4.258957708424823e-09,0.0,0.31423329062694655,0.31423329114248705,0.31590164375544477,0.3159016442302505,3468.6760620717628,3468.675948652853,3101.6383738021536,3101.6382693448886,0.9220472683768393,0.9220469672576213,73.65061302522206,73.65061283927514,-0.0001545946811051857,-0.00015459467663676935,-0.00015255342631594553,-0.00015255342176108205,1.5795647125310854e-05,1.5795642417436003e-05,0.0013925315637702733,0.0013925316018917682,2.7881907971675995e-09,2.7881907970686674e-09,2.730924718614728e-09,2.730924718519054e-09,4.201741963829663e-09,4.2017419622491525e-09,4.575175474370848e-09,4.575175474513185e-09,43.09416282620498,43.09416282753119,43.15349117084566,43.15349117400026,False
4.65,66.58947540444412,10.148465332197365,0.19822248770972198,4.943820933141838e-10,14.21984507486167,3.4756494321974715e-08,0.38156667660336,1.0058480293350875e-05,-0.0007299607782532076,-3.952156201107112e-09,0.0,0.31423328580295656,0.31423328622066987,0.3159016228849679,0.3159016232699497,3468.6771233495597,3468.6770314526316,3101.64296530706,3101.6428806110707,0.9219675013051668,0.9219672657972571,73.6505358374451,73.65053570119058,-0.00014238594531189522,-0.0001423859419733925,-0.0001383396076186829,-0.00013833960426848846,1.5794276414615455e-05,1.5794272745193718e-05,0.0013925282734710777,0.0013925283046551504,2.48594500494349e-09,2.485945004806932e-09,2.3972890223107177e-09,2.397289022180697e-09,3.869918664068323e-09,3.869918662782333e-09,4.148888449574776e-09,4.148888449645518e-09,43.091120201923594,43.09112020413256,43.15044427511102,43.15044427879509,False
4.66,66.7288844272539,10.176467049404968,0.19822248771536885,6.287341193920642e-10,14.218841130978952,3.061621298284118e-08,0.3815667660859074,7.85654585211533e-06,-0.000729975171908883,-3.649322643957549e-09,0.0,0.31423327697727865,0.3142332773107483,0.3159016000791902,0.3159016003867946,3468.6790649986997,3468.6789916353787,3101.647982578156,3101.647914905191,0.9218880311357668,0.9218878520111646,73.65045824418776,73.6504581501917,-0.00013049885651297564,-0.0001304988540657612,-0.00012488850099564506,-0.0001248884985775245,1.5792907293766156e-05,1.5792904516597917e-05,0.001392524805793901,0.001392524830991504,2.2062764214208276e-09,2.2062764212666862e-09,2.0935195525768656e-09,2.093519552432453e-09,3.546836822362549e-09,3.5468368212987563e-09,3.745476254640895e-09,3.745476254645106e-09,43.08807784036985,43.088077843260535,43.14739763476481,43.147397638826845,False
4.67,66.86828360764667,10.204466789623746,0.19822248772218076,7.28302252564278e-10,14.217837273451858,2.683409233224923e-08,0.38156683413653963,5.775162301050199e-06,-0.0007299906656511089,-3.3540476737650873e-09,0.0,0.31423326463367773,0.31423326489493736,0.3159015759240543,0.3159015761653096,3468.6817805909022,3468.6817231137848,3101.6532967080525,3101.6532436318876,0.9218088085138169,0.9218086775184244,73.65038024741293,73.65038018907363,-0.00011903948647683799,-0.00011903948472300774,-0.00011224410652211565,-0.00011224410481573825,1.5791539340904825e-05,1.5791537325116576e-05,0.0013925212121625114,0.0013925212322159516,1.9488234745930927e-09,1.9488234744353654e-09,1.8182008835190556e-09,1.8182008833737628e-09,3.2353796565174817e-09,3.2353796556239968e-09,3.366258647554621e-09,3.366258647501934e-09,43.085035740645864,43.085035744046095,43.144351251143476,43.14435125545514,False
4.68,67.0076729464671,10.232464553027103,0.19822248772983658,7.983385562905182e-10,14.216833502046464,2.3395154188009466e-08,0.3815668820464073,3.830832846593056e-06,-0.0007300066411982711,-3.0690764601258856e-09,0.0,0.3142332492583566,0.314233249458026,0.31590155095834277,0.31590155114298396,3468.68516316155,3468.685119234284,3101.658789164594,3101.658748543532,0.9217297860370476,0.9217296958256643,73.65030185465592,73.65030182610337,-0.0001080876793974546,-0.00010808767817523454,-0.00010043066968663392,-0.00010043066851606966,1.579017216960603e-05,1.5790170798656258e-05,0.001392517539969541,0.001392517555621544,1.7129806333550215e-09,1.712980633203039e-09,1.5697867696616313e-09,1.5697867695241167e-09,2.9377174907430413e-09,2.937717489982724e-09,3.0119628502739036e-09,3.0119628501759195e-09,43.08199390201355,43.08199390577689,43.141305125567634,43.14130513002116,False
4.69,67.147052444558,10.260460339787821,0.19822248773806475,8.435091871491642e-10,14.21582981657819,2.028243953017956e-08,0.3815669112532455,2.0364028997078516e-06,-0.0007300225436610058,-2.79644173512833e-09,0.0,0.3142332313327714,0.3142332314801886,0.3159015256712486,0.31590152580783776,3468.68910679029,3468.6890743585086,3101.6643523253174,3101.6643222756966,0.921650918747068,0.9216508627602075,73.65022307822034,73.65022307425679,-9.77009254019162e-05,-9.770092458087314e-05,-8.945610907274195e-05,-8.945610829920851e-05,1.5788805431016555e-05,1.578880460070151e-05,0.0013925138323482532,0.0013925138442513942,1.4979533963556174e-09,1.4979533962151832e-09,1.3466468278966896e-09,1.3466468277720385e-09,2.6554130342602995e-09,2.6554130336065282e-09,2.6828263637945486e-09,2.6828263636631324e-09,43.078952323887336,43.07895232789025,43.13825925932493,43.138259263830754,False
4.7,67.28642210276047,10.288454150078167,0.19822248774663767,8.679401472178116e-10,14.214826216908985,1.7477624897932122e-08,0.381566923305799,4.0126565910469446e-07,-0.0007300378838976778,-2.537580645410113e-09,0.0,0.31423321132722015,0.31423321143056776,0.3159015005009468,0.31590150059698907,3468.69350801157,3468.693485275096,3101.6698897917104,3101.6698686624077,0.9215721644352763,0.9215721369148387,73.65014393445192,73.65014395057251,-8.791781026524652e-05,-8.791780974162052e-05,-7.931501948974122e-05,-7.931501900509835e-05,1.5787438813496963e-05,1.5787438432330002e-05,0.0013925101280336,0.0013925101367608602,1.3028054506538864e-09,1.3028054505282013e-09,1.1471055256777089e-09,1.1471055255684451e-09,2.389515144496809e-09,2.3895151439303645e-09,2.378687049874367e-09,2.3786870497205934e-09,43.075911005825596,43.07591100996483,43.135213653655555,43.13521365814018,False
4.71,67.42578192191465,10.316445984069956,0.19822248775536655,8.752618644109575e-10,14.213822702944181,1.496154051887189e-08,0.38156691983044144,-1.0684056929511959e-06,-0.0007300522394479352,-2.2934367481946515e-09,0.0,0.3142331896952213,0.3142331897616456,0.3159014758340742,0.3159014758961259,3468.698267051319,3468.6982524379705,3101.6753165036826,3101.6753028523094,0.9214934839594034,0.9214934798261158,73.65006444306071,73.65006447523207,-7.876107365020953e-05,-7.876107334256718e-05,-6.999128944446007e-05,-6.999128916552135e-05,1.578607204313822e-05,1.5786072030354684e-05,0.0013925064613038696,0.0013925064673539363,1.1264988378972357e-09,1.1264988377876345e-09,9.694743835326335e-10,9.694743834395039e-10,2.140641952255403e-09,2.140641951762208e-09,2.0990616451391795e-09,2.099061644972749e-09,43.072869947520935,43.072869951711105,43.13216830974001,43.13216831414396,False
4.72,67.56513190285993,10.344435841934654,0.19822248776409648,8.686526517172952e-10,14.212819274629013,1.2714601632967044e-08,0.3815669025002245,-2.369405238874342e-06,-0.0007300652541949278,-2.0645484904975743e-09,0.0,0.3142331668686866,0.3142331669044087,0.31590145200601694,0.31590145203978737,3468.7032888889566,3468.7032810300843,3101.6805586762775,3101.6805512467827,0.9214148415486431,0.9214148563892983,73.64998462642295,73.64998467121508,-7.024030743834601e-05,-7.024030728366285e-05,-6.146036991273624e-05,-6.146036977638216e-05,1.5784704884778808e-05,1.5784705170214878e-05,0.0013925028619928255,0.0013925028658015148,9.67927935328729e-10,9.679279352352605e-10,8.120781901661229e-10,8.120781900886968e-10,1.909054205993059e-09,1.9090542055625694e-09,1.8432138155894183e-09,1.8432138154183996e-09,43.06982914878969,43.06982915296105,43.129123228689174,43.129123232965284,False
4.73,67.70447204643547,10.372423723843434,0.19822248777270235,8.508799592191829e-10,14.211815931945015,1.071716344555779e-08,0.3815668730065328,-3.501226719150286e-06,-0.0007300766369109432,-1.8511254768262442e-09,0.0,0.31423314325387947,0.31423314326429763,0.3159014293019101,0.3159014293123558,3468.708484146521,3468.7084818545245,3101.685553579777,3101.6855512817233,0.9213362047986776,0.9213362347516814,73.64990450897317,73.64990456336942,-6.235432502034292e-05,-6.23543249705643e-05,-5.369122888609361e-05,-5.369122884514731e-05,1.5783337138397726e-05,1.5783337660619254e-05,0.0013924993555659874,0.0013924993575109138,8.259478910637372e-10,8.259478909856054e-10,6.73276064570392e-10,6.732760645075085e-10,1.6947196735399675e-09,1.6947196731640346e-09,1.6102127852704342e-09,1.6102127851012182e-09,43.06678860956064,43.0667886136571,43.12607841153655,43.126078415648244,False
4.74,67.84380235348033,10.400409629967264,0.1982224877810848,8.243397885139998e-10,14.210812674906244,8.949809300203415e-09,0.38156683303346756,-4.465786378563952e-06,-0.0007300861588422617,-1.6531137888763126e-09,0.0,0.3142331192281395,0.3142331192179229,0.315901407958253,0.31590140794966254,3468.7137698093106,3468.713772056964,3101.6902491843434,3101.690251074245,0.9212575449047549,0.9212575866555004,73.64982411660532,73.64982417805405,-5.509323079991421e-05,-5.509323081899572e-05,-4.6648024358523e-05,-4.6648024378326084e-05,1.578196864025616e-05,1.5781969346561797e-05,0.0013924959632510862,0.0013924959636600776,6.993982169947403e-10,6.993982169306386e-10,5.514780023736968e-10,5.514780023237924e-10,1.4973693958773932e-09,1.4973693955494862e-09,1.3989835187319599e-09,1.3989835185693552e-09,43.063748329863614,43.06374833384093,43.123033859232386,43.1230338631523,False
4.75,67.98312282483394,10.42839356047696,0.19822248778916676,7.910936398729038e-10,14.209809503555462,7.393580731570481e-09,0.38156678423502816,-5.2671411440633505e-06,-0.0007300936504872841,-1.4702515837055189e-09,0.0,0.3142330951373462,0.31423309511051967,0.3159013881650423,0.3159013881411145,3468.7190697838378,3468.7190756856767,3101.6946036906934,3101.6946089548105,0.921178836608907,0.9211788872907681,73.64974347618733,73.64974354249235,-4.844021800130036e-05,-4.844021806270969e-05,-4.02915259146387e-05,-4.02915259702377e-05,1.5780599259789352e-05,1.5780600104588494e-05,0.0013924927022160817,0.001392492701371967,5.871220932059227e-10,5.87122093154278e-10,4.451575734659923e-10,4.4515757342733087e-10,1.3165465560900826e-09,1.316546555804766e-09,1.2083493619323916e-09,1.2083493617797944e-09,43.06070830981764,43.06070831364173,43.11998957263979,43.11998957634837,False
4.76,68.12243346133641,10.456375515543268,0.19822248779689025,7.529033445820683e-10,14.208806417960325,6.0301572382358e-09,0.381566728215118,-5.911206564533589e-06,-0.0007300989977178151,-1.3021161015375818e-09,0.0,0.3142330712940833,0.314233071254105,0.31590137006833496,0.31590137003224933,3468.7243153016802,3468.7243240969055,3101.6985849663115,3101.698592905151,0.9211000581989027,0.9211001153602164,73.64966261503926,73.64966268435873,-4.237312127063536e-05,-4.2373121355270155e-05,-3.458031291423317e-05,-3.458031298810116e-05,1.5779228897997378e-05,1.5779229842312615e-05,0.0013924895857841352,0.0013924895839309034,4.879819633027174e-10,4.879819632618626e-10,3.5286128727320316e-10,3.5286128724403486e-10,1.1516486832411895e-09,1.1516486829937796e-09,1.0370679813540927e-09,1.037067981213694e-09,43.057668549619265,43.05766855326479,43.11694555253234,43.11694555601669,False
