t,x_world,y_world,yaw_deg_carla,vx,vy,yaw_rate,ax,ay,steer,throttle,brake,Fz_FL,Fz_FR,Fz_RL,Fz_RR
3.44,-39.80689239501953,7.423632621765137,-68.73612213134766,9.385900030561361,0.2083041795731019,0.37088527478648753,-0.08045818803091205,3.4838969684538026,0.10791491405326542,0.28422999083159173,0.0,2775.125130349058,4139.732307765071,2523.1854005112064,3617.3495956508623
3.46,-39.74384307861328,7.246771812438965,-69.16117858886719,9.385832667009177,0.20837964650565033,0.3710271537484607,-0.08059878665094104,3.4852232345158076,0.10795752609601149,0.28425019989724676,0.0,2774.8803208663976,4140.007059092464,2522.9613395533192,3617.5421269877884
3.48,-39.68210983276367,7.069447994232178,-69.58643341064453,9.385763618762244,0.20845568412298554,0.37116986609169206,-0.08074032267995697,3.486559603143281,0.1080003631558338,0.2842709143713268,0.0,2774.6336215437605,4140.28388897053,2522.73557343162,3617.7361350809692
3.5,-39.62169647216797,6.891672134399414,-70.0118408203125,9.385692889178097,0.2085322545161324,0.37131338726840324,-0.08088207730904327,3.4879013083987154,0.10804347475400757,0.2842921332465709,0.0,2774.385895865796,4140.561776481734,2522.508936374694,3617.9309432147165
3.52,-39.56260681152344,6.713453769683838,-70.4374008178711,9.385620475016937,0.2086093711400009,0.37145772934237786,-0.081024391703489,3.489250630654649,0.10808686393805214,0.28431385749491883,0.0,2774.136730375978,4140.841209810729,2522.281029505476,3618.126875462507
3.54,-39.50484848022461,6.534801483154297,-70.86314392089844,9.385546372818533,0.2086870456860624,0.37160290392495227,-0.08116727264845534,3.4906076006223086,0.10813050299608061,0.28433608815444006,0.0,2773.886119917212,4141.1221955221645,2522.0518473805287,3618.3239357795846
3.56,-39.44841766357422,6.35572624206543,-71.28904724121094,9.38547058291125,0.20876526314415148,0.3717489026581701,-0.08131053567885388,3.4919710131826367,0.10817441384978008,0.2843588251266251,0.0,2773.634282496492,4141.404475222567,2521.8216011902446,3618.5219533707145
3.58,-39.3933219909668,6.176237106323242,-71.71514129638672,9.385393102671323,0.2088440305226683,0.37189573282219107,-0.08145432994123282,3.493341865663774,0.10821856687853589,0.2843820691986032,0.0,2773.3810373048746,4141.688262365147,2521.590116519157,3618.721069946225
3.6,-39.33956527709961,5.996344566345215,-72.14137268066406,9.385313933258894,0.20892332804535962,0.3720433811905092,-0.08159846307891004,3.4947189069298497,0.10826302542840037,0.2844058200223317,0.0,2773.1266105021728,4141.97328868139,2521.3576126561134,3618.9211083543
3.62,-39.28715133666992,5.8160576820373535,-72.56779479980469,9.385233067608157,0.2090031936618351,0.37219187770351037,-0.08174334874132132,3.4961048474187866,0.10830773138437434,0.28443007971755296,0.0,2772.870511790812,4142.260134964928,2521.1236148611583,3619.12245267331
3.64,-39.23607635498047,5.635385990142822,-72.9943618774414,9.385150506627584,0.2090836060739376,0.37234120928263,-0.08188858956369634,3.4974970623195922,0.1083527401795672,0.2844548480117249,0.0,2772.6132165671997,4142.548238784729,2520.8885827362747,3619.324730358343
3.66,-39.18635940551758,5.454341411590576,-73.4211196899414,9.385066244097475,0.20916459544838198,0.37249140100635475,-0.08203455067279829,3.4988979529260877,0.10839799926270506,0.28448012677075757,0.0,2772.354290289117,4142.838114583389,2520.6520958027904,3619.528281842161
3.68,-39.13799285888672,5.272932052612305,-73.84805297851562,9.384980280921964,0.20924613943366077,0.3726424394031096,-0.08218087544599299,3.5003051765798556,0.10844353081726633,0.28450591572341094,0.0,2772.094157002464,4143.129260209322,2520.4145644448354,3619.7327748687103
3.7,-39.090980529785156,5.0911688804626465,-74.27519226074219,9.38489261494261,0.2093282400024072,0.3727943278046877,-0.08232772112044463,3.5017197923095327,0.10848929651369883,0.28453221551721714,0.0,2771.8326245191274,4143.421902291119,2520.1758035102675,3619.9383600998835
3.72,-39.045326232910156,4.909060955047607,-74.70243072509766,9.384803248726062,0.20941086668570832,0.37294704414004276,-0.08247484451107329,3.503140230755903,0.10853543492581975,0.2845590253821815,0.0,2771.5699762236977,4143.715704231598,2519.93608819192,3620.144815617058
3.74,-39.00102996826172,4.726619243621826,-75.12992858886719,9.38471216699428,0.2094941118972884,0.37310065945724946,-0.08262314229076402,3.5045723272077356,0.108581744642783,0.28458634990171594,0.0,2771.3051573472885,4144.011916944207,2519.69439587128,3620.352967535262
3.76,-38.958106994628906,4.543853282928467,-75.55753326416016,9.384619381411186,0.20957787485791105,0.3732551020719128,-0.08277126874919934,3.506007263093425,0.10862842674998019,0.2846141855766442,0.0,2771.0397634779465,4144.308650260997,2519.4522714442137,3620.561565814597
3.78,-38.91654586791992,4.36077356338501,-75.98535919189453,9.384524876907987,0.20966224929222038,0.3734104430516763,-0.08292057339196884,3.507453904625938,0.10867533196878637,0.2846425369276039,0.0,2770.7721899979956,4144.607804213581,2519.208161984428,3620.771867613484
3.8,-38.8763542175293,4.177389621734619,-76.41333770751953,9.384428658601102,0.20974717840525578,0.37356664399260064,-0.08307003629819198,3.5089055394556996,0.10872255439106654,0.2846714024196693,0.0,2770.50365212983,4144.907940202885,2518.963243179738,3620.982920742589
3.82,-38.83753967285156,3.9937124252319336,-76.84153747558594,9.384330719140507,0.20983269887986933,0.3737237343275428,-0.0832202969149058,3.5103663848614324,0.10877000767349931,0.2847007842578478,0.0,2770.2333862876753,4145.209961826696,2518.716776550726,3621.195323497345
3.84,-38.80009841918945,3.809751510620117,-77.26984405517578,9.384231062497129,0.2099187652658162,0.3738816823059605,-0.0833707792458907,3.5118326823915242,0.10881784273784044,0.2847306812508613,0.0,2769.962072201246,4145.51306324276,2518.469420778951,3621.4085434035837
3.86,-38.7640380859375,3.6255176067352295,-77.6983871459961,9.38412967307214,0.2100054692586839,0.3740405590799313,-0.08352247190325796,3.513310871675339,0.1088658937281463,0.28476109807835803,0.0,2769.6885456546133,4145.818624969692,2518.2200473251723,3621.623492331547
3.88,-38.7293586730957,3.4410204887390137,-78.12710571289062,9.384026557770008,0.21009273882761156,0.3742003159112275,-0.08367425027324438,3.514793586966506,0.1089142435846613,0.2847920326689975,0.0,2769.414139468715,4146.125067942556,2517.969946792096,3621.8391260865596
3.9,-38.69606018066406,3.25627064704895,-78.5560073852539,9.383921712065716,0.21018059051598859,0.3743609665909237,-0.08382669690560828,3.516284699521633,0.1089628832773826,0.2848234863802853,0.0,2769.1381520110413,4146.433221406858,2517.718441579151,3622.0559945509035
3.92,-38.66415023803711,3.0712785720825195,-78.98509216308594,9.38381513262571,0.21026902833452532,0.3745225162301832,-0.08397973971924845,3.517783726921668,0.10901181750189866,0.2848554602122871,0.0,2768.8606708568286,4146.742981916084,2517.465616165551,3622.274029039452
3.94,-38.633628845214844,2.886054515838623,-79.41436004638672,9.383706815734435,0.21035805865108978,0.3746849720153308,-0.08413340415188299,3.5192908317098577,0.10906104844472371,0.2848879552796696,0.0,2768.5816667477866,4147.054384257015,2517.2114420677813,3622.4932524210676
3.96,-38.60449981689453,2.700608730316162,-79.84381866455078,9.383596757604227,0.21044768738563546,0.3748483411658973,-0.084287697552844,3.520806058732093,0.10911056978251994,0.28492097271873185,0.0,2768.301131721312,4147.367437951803,2516.9559114523677,3622.7136708818375
3.98,-38.57676315307617,2.514951705932617,-80.27345275878906,9.383484955442276,0.21053791309012687,0.3750126254693336,-0.08444257375929752,3.5223291115063837,0.10916040414440145,0.2849545133673173,0.0,2768.0191193738956,4147.682079263367,2516.699076397403,3622.935242419891
4.0,-38.55042266845703,2.3290936946868896,-80.70329284667969,9.383371403677826,0.21062875289864624,0.37517784086818995,-0.08459817565443206,3.5238609186717853,0.10921051370648475,0.2849885788966523,0.0,2767.735461931374,4147.998507184022,2516.4407741892533,3623.158098400912
4.02,-38.52547836303711,2.14304518699646,-81.1333236694336,9.383256101883571,0.2107201873458073,0.3753439760107139,-0.08475424819648797,3.5253998292716227,0.10926092129491413,0.28502316943492867,0.0,2767.450457785825,4148.316367466861,2516.1812943993145,3623.382005099761
4.04,-38.50193405151367,1.9568170309066772,-81.56352996826172,9.383139046482174,0.2108122209357871,0.37551103627723204,-0.084910950958547,3.5269469057842517,0.10931165116040653,0.28505828605534766,0.0,2767.1639143511634,4148.635887625232,2515.920451101295,3623.607113432693
4.06,-38.47978973388672,1.7704191207885742,-81.99394226074219,9.383020230919335,0.21090487645608377,0.3756790414797912,-0.08506843237063803,3.5285030992684114,0.10936266448681668,0.2850939307241994,0.0,2766.875660084338,4148.957271603342,2515.6580774822796,3623.833557658575
4.08,-38.459049224853516,1.583862066268921,-82.42454528808594,9.382899654063454,0.2109981376898033,0.37584798281856346,-0.0852264261630325,3.5300666788966217,0.10941398663324041,0.28513010378096376,0.0,2766.5860079845065,4149.280148076122,2515.3944770438184,3624.0610925766787
4.1,-38.43971633911133,1.3971569538116455,-82.85533905029297,9.382777311413804,0.21109201349661252,0.376017869396942,-0.08538510528153613,3.531638786856238,0.10946561993528818,0.2851668065758588,0.0,2766.2947512259802,4149.604761710936,2515.1294498056177,3624.289880221173
4.12,-38.42178726196289,1.2103135585784912,-83.28630065917969,9.382653198346105,0.21118651166349567,0.3761887100054456,-0.0855444756422491,3.533219456330358,0.10951760137543826,0.28520404049616843,0.0,2766.001884014998,4149.931119525598,2514.862989965724,3624.5199250626306
4.14,-38.40526580810547,1.0233429670333862,-83.71751403808594,9.382527305881528,0.21128166761956177,0.3763605355063582,-0.0857047633637218,3.5348101321447527,0.1095698105306181,0.2852418082355417,0.0,2765.7071458425253,4150.259531414567,2514.5948440470784,3624.751430982781
4.16,-38.390159606933594,0.8362558484077454,-84.14888763427734,9.382399640994773,0.21137740683228132,0.3765332937760683,-0.08586517311889781,3.53640569309327,0.10962238797171812,0.28528010770156803,0.0,2765.4114616046277,4150.588898428509,2514.3259105353827,3624.9836737152154
4.18,-38.37645721435547,0.6490623950958252,-84.58043670654297,9.382270191638076,0.2114737914960995,0.3767070324953386,-0.08602665822034448,3.53801235347115,0.10967531034453475,0.28531894250857714,0.0,2765.1137074175476,4150.9205531124235,2514.0551001567037,3625.2175335904685
4.2,-38.364173889160156,0.4617736339569092,-85.01223754882812,9.38213894976348,0.21157084619505714,0.3768817752413151,-0.08618901608467679,3.539628732228861,0.10972847243034303,0.2853583150709561,0.0,2764.8141345826743,4151.254199604213,2513.782654459741,3625.452813432673
4.22,-38.35330581665039,0.2743999660015106,-85.4442367553711,9.382005921413066,0.2116685011441329,0.3770574739280783,-0.08635155608466916,3.541250402050084,0.10978195551831176,0.28539822357608013,0.0,2764.513542297007,4151.588887601606,2513.509350457656,3625.6888874780643
4.24,-38.343849182128906,0.08695224672555923,-85.87640380859375,9.381871101070168,0.21176677310121644,0.3772341414349467,-0.08651485213613336,3.542881142754236,0.10983580664880707,0.2854386696789497,0.0,2764.2112460472167,4151.9254272985245,2513.23452600579,3625.926292062528
4.26,-38.33580780029297,-0.10055894404649734,-86.30880737304688,9.381734477398856,0.21186571243506377,0.37741181808950003,-0.08667918777088586,3.54452273839424,0.10988992621970624,0.28547965678034315,0.0,2763.9069246599956,4152.264201746122,2512.9578677032873,3626.165278443819
4.28,-38.32918930053711,-0.28812283277511597,-86.74138641357422,9.3815960528002,0.21196527259896822,0.3775904729357531,-0.08684388593807885,3.546170806583559,0.1099444151884438,0.28552118415994004,0.0,2763.601370198595,4152.6042706474,2512.680144213524,3626.405226250734
4.3,-38.3239860534668,-0.4757286608219147,-87.17416381835938,9.381455816274277,0.2120655029532779,0.3777701455291295,-0.08700962648103801,3.5478297595205652,0.10999923742289605,0.2855632551177168,0.0,2763.2937851162337,4152.946580328306,2512.400581885545,3626.6467600977885
4.32,-38.32020568847656,-0.6633657813072205,-87.607177734375,9.381313762294303,0.21216640832594677,0.37795084473356655,-0.08717613555155816,3.5494977912733123,0.11005434061224097,0.28560587131170917,0.0,2762.9844967040026,4153.290743400209,2512.1194972248786,3626.8896234487065
4.34,-38.317840576171875,-0.8510233163833618,-88.04037475585938,9.381169892320983,0.21226794841972432,0.37813254435110244,-0.08734307402110997,3.551172755615878,0.11010980739686499,0.28564903230370503,0.0,2762.6738918547144,4153.6362987757575,2511.837267309106,3627.1335134568017
4.36,-38.31690216064453,-1.038690447807312,-88.47378540039062,9.381024196630934,0.21237016192443303,0.3783152758738408,-0.08751100027430192,3.552858278700594,0.11016559932321421,0.28569274101071984,0.0,2762.3613150439974,4153.984024157401,2511.553256343371,3627.378943511757
4.38,-38.3173828125,-1.2263565063476562,-88.90744018554688,9.380876671062806,0.21247304424130817,0.3784990401229032,-0.08767963459483513,3.55455253520318,0.11022166633403108,0.2857369986811582,0.0,2762.047096624286,4154.333527846277,2511.267784429099,3627.625654762544
4.4,-38.31928634643555,-1.4140104055404663,-89.34127044677734,9.380727317894642,0.2125765504104995,0.37868380574723853,-0.087848660313252,3.5562535346092456,0.11027812392757995,0.2857818046316073,0.0,2761.7315950651982,4154.684382114955,2510.981201415829,3627.873366673139
4.42,-38.32261657714844,-1.6016417741775513,-89.77532958984375,9.380576123906948,0.21268074298944223,0.37886962102718913,-0.08801885060536352,3.557966260392968,0.11033489327498314,0.28582716282791554,0.0,2761.4139101917035,4155.037656294746,2510.692632979658,3628.122784101809
4.44,-38.32736587524414,-1.7892392873764038,-90.20960235595703,9.380423087023953,0.21278560132132698,0.3790564746236661,-0.08818964802634625,3.559687086955433,0.11039199627634205,0.28587307389281413,0.0,2761.094697789135,4155.392572450309,2510.4027149624485,3628.373393309896
4.46,-38.33354187011719,-1.976792573928833,-90.64404296875,9.380268202315376,0.2128911281366309,0.37924437144730055,-0.088361208291025,3.5614170454802587,0.11044951982334479,0.28591953930538716,0.0,2760.7737710334245,4155.749351498033,2510.1112667945717,3628.625340660693
4.48,-38.34114074707031,-2.164290189743042,-91.07876586914062,9.380111453939168,0.2129973961480843,0.379433370973623,-0.08853408146974928,3.563159630013718,0.11050727210668208,0.2859665638182495,0.0,2760.4505000643985,4156.108743508354,2509.817674960007,3628.879119088947
4.5,-38.35016632080078,-2.35172176361084,-91.513671875,9.379952851933798,0.21310429877395903,0.37962339885128266,-0.08870697819964964,3.564906583651539,0.11056542743624226,0.2860141444198607,0.0,2760.126375449676,4156.468975704008,2509.523388984363,3629.1335615173502
4.52,-38.36061477661133,-2.5390758514404297,-91.94879913330078,9.379792382422217,0.2132119026888783,0.37981450613590956,-0.08888110092943464,3.566665697716768,0.11062392129222214,0.286062285273335,0.0,2759.7999887688366,4156.831719743436,2509.2270422576776,3629.389770993188
4.54,-38.37248992919922,-2.72634220123291,-92.38416290283203,9.379630040694439,0.21332020194070916,0.3800066926999932,-0.08905597845715967,3.568433897603781,0.11068273658260454,0.28611098779166844,0.0,2759.471896445406,4157.196315866339,2508.929173971966,3629.6473115525328
4.56,-38.38578796386719,-2.9135093688964844,-92.8197021484375,9.3794658244524,0.21342917766695355,0.3801999476490421,-0.0892315048501785,3.5702105358185143,0.11074197839449235,0.2861602526642802,0.0,2759.1422147422377,4157.562624642088,2508.6298981947903,3629.906092243762
4.58,-38.4005126953125,-3.1005663871765137,-93.25550079345703,9.379299717757632,0.2135389021188396,0.3803943292110665,-0.08940836627860442,3.5719999899715815,0.11080150816658674,0.28621008467271025,0.0,2758.8101539424633,4157.931585827043,2508.328446359996,3630.166731220442
4.6,-38.41666030883789,-3.2875027656555176,-93.69153594970703,9.379131723767985,0.21364931224237513,0.38058979608331545,-0.08958561164948366,3.5737961607808013,0.11086136879716571,0.2862604828696044,0.0,2758.476815459389,4158.301889753007,2508.025889255554,3630.428366026239
4.62,-38.43423080444336,-3.47430682182312,-94.12775421142578,9.378961839247689,0.21376039769016292,0.3807863421434431,-0.08976356736852896,3.575601223944119,0.11092165614283747,0.28631144822569343,0.0,2758.1418046317904,4158.67400262483,2507.721845944541,3630.6913059806266
4.64,-38.45323181152344,-3.660968542098999,-94.56422424316406,9.378790048373554,0.2138722293566271,0.38098402335983694,-0.08994285446359067,3.577419120678252,0.11098226270248013,0.28636298548793365,0.0,2757.804410870627,4159.048770775503,2507.4156241871697,3630.9561072091883
4.66,-38.47365188598633,-3.8474764823913574,-95.00091552734375,9.378616350513637,0.2139847688995239,0.3811828165232278,-0.09012272128968842,3.57924501551148,0.1110432377388354,0.28641509484590894,0.0,2757.465507772763,4159.425155972425,2507.1080727630547,3631.2220855556257
4.68,-38.49549865722656,-4.033819675445557,-95.43783569335938,9.378440738375685,0.21409802871060093,0.3813827343409221,-0.09030351418824833,3.581081167692629,0.11110457767351081,0.2864677784872944,0.0,2757.1246866385018,4159.803642737338,2506.798795576823,3631.489561124021
4.7,-38.51876449584961,-4.219986438751221,-95.87499237060547,9.378263205288814,0.21421201407195178,0.3815837846336565,-0.09048519720022175,3.582927346600659,0.11116626519436379,0.2865210384133558,0.0,2756.7819892288085,4160.184181332486,2506.4878332221633,3631.758501142901
4.72,-38.54344940185547,-4.4059672355651855,-96.31237030029297,9.37808374702689,0.2143267139482887,0.38178596264529874,-0.09066765258783564,3.5847828171438976,0.11122833995214933,0.2865748758919329,0.0,2756.437547923345,4160.566613563854,2506.1753150511177,3632.0288019776162
4.74,-38.56956100463867,-4.591749668121338,-96.74999237060547,9.377902354193669,0.21444215243563877,0.381989289740272,-0.09085114230729512,3.586649256549569,0.11129076386795378,0.2866292937418994,0.0,2756.091060016161,4160.951299393682,2505.860946657144,3632.3007005597397
4.76,-38.59709167480469,-4.7773237228393555,-97.18782806396484,9.377719022775315,0.21455831489021568,0.3821937588611913,-0.09103539896461064,3.588524959950805,0.11135359847209689,0.2866842931674055,0.0,2755.7428332482796,4161.337872473211,2505.5450275462354,3632.5739558991318
4.78,-38.626041412353516,-4.962677478790283,-97.6259536743164,9.37753374082579,0.2146752406972536,0.3823994035400504,-0.0912208283025283,3.590412512690998,0.11141670138395393,0.28673987775226306,0.0,2755.3924012601606,4161.726887874942,2505.2271037221913,3632.848933000389
4.8,-38.656410217285156,-5.147799968719482,-98.06427764892578,9.37734651534131,0.21479284059398487,0.382606159989223,-0.09140647887994435,3.5923058963357644,0.11148025076809769,0.28679604539760695,0.0,2755.040849060722,4162.117052360288,2504.908232842319,3633.1247826033486
4.82,-38.68819808959961,-5.332681655883789,-98.5028076171875,9.377157328967384,0.2149111966939891,0.38281408997760186,-0.0915935720219813,3.594212918310441,0.11154424648435728,0.28685280130978497,0.0,2754.6867672957037,4162.510042572679,2504.587043857538,3633.402608061993
4.84,-38.721397399902344,-5.51731014251709,-98.94158172607422,9.37696616583037,0.21503036687938568,0.38302324340477123,-0.09178203424169477,3.596132996870045,0.11160860978777913,0.2869101502508892,0.0,2754.3302637201864,4162.9057343301965,2504.2636377811946,3633.682324418815
4.86,-38.75601577758789,-5.701674461364746,-99.38065338134766,9.376773021862695,0.21515032673972312,0.38323361091237407,-0.09197130535221708,3.598062557896455,0.11167324794610232,0.28696809344119156,0.0,2753.9719836632103,4163.30335959794,2503.938642548834,3633.9634263512003
4.88,-38.79204559326172,-5.885764122009277,-99.81995391845703,9.376577904639664,0.2152709818355548,0.3834451257007602,-0.09216080519902854,3.5999980391012287,0.1117382967305977,0.28702662860810085,0.0,2753.612567002685,4163.7021516734885,2503.6126855728135,3634.245413452555
4.9,-38.829490661621094,-6.069567680358887,-100.25943756103516,9.37638080232289,0.2153923757104692,0.383657819671565,-0.09235148798945413,3.6019455714796913,0.11180385480678247,0.28708575930313296,0.0,2753.2509061921805,4164.103426967744,2503.284690498797,3634.5291529368956
4.92,-38.86834716796875,-6.2530741691589355,-100.69923400878906,9.376181691094482,0.21551461986993317,0.3838717813928106,-0.09254395079841991,3.603908823248949,0.11186966929346365,0.2871454926716554,0.0,2752.886342530175,4164.507974493635,2502.95401149167,3634.8151597700635
4.94,-38.90861129760742,-6.436271667480469,-101.13923645019531,9.375980582114485,0.21563758576316563,0.3840869217976841,-0.0927364634711847,3.605876826838939,0.1119359516030043,0.28720582536565453,0.0,2752.520854117446,4164.913437440961,2502.6225759400418,3635.1018855386505
4.96,-38.950279235839844,-6.619150638580322,-101.57948303222656,9.375777457397065,0.2157613541274661,0.3843033033669158,-0.09293049851303413,3.607859001554098,0.11200263724988524,0.28726676278088037,0.0,2752.152740360943,4165.321838755246,2502.288729660606,3635.3906616530467
4.98,-38.99335861206055,-6.801699638366699,-102.0199966430664,9.375572308437754,0.21588592902273357,0.38452093534212334,-0.09312556691682246,3.6098521845256584,0.11206969034699374,0.28732830746867394,0.0,2751.782573309877,4165.732499081363,2501.9530279059036,3635.6810399694723
5.0,-39.037841796875,-6.983907222747803,-102.46076965332031,9.375365131895295,0.21601128307916578,0.38473980253464574,-0.09332143041200565,3.6118549044492063,0.11213712469083388,0.2873904604314115,0.0,2751.410617576618,4166.145101655615,2501.615729792218,3635.972813447439
5.02,-39.08372497558594,-7.1657633781433105,-102.90177917480469,9.375155922172034,0.21613740737017012,0.38495990120266627,-0.09351819893539563,3.613867908875316,0.11220499684567399,0.28745322334838974,0.0,2751.0367372620253,4166.559806430173,2501.2767046195268,3636.266088605312
5.04,-39.13100814819336,-7.347255229949951,-103.34303283691406,9.374944666201369,0.21626434129063205,0.38518126412125697,-0.09371624371820819,3.615893536297147,0.11227328923135083,0.28751660013958935,0.0,2750.66051102533,4166.977115861337,2500.9355413201115,3636.561195090863
5.06,-39.179691314697266,-7.528372764587402,-103.78455352783203,9.374731354086151,0.21639209784143154,0.38540390667141117,-0.09391541442925495,3.617930803294499,0.11234196661641532,0.2875805937741546,0.0,2750.2821170948278,4167.3968186476495,2500.592412481319,3636.857993160157
5.08,-39.22977066040039,-7.709105014801025,-104.22633361816406,9.374515981015822,0.21652065659821287,0.3856278189474839,-0.09411546869213772,3.6199782025329483,0.11241104944406631,0.28764520569525337,0.0,2749.9018268336963,4167.818590327932,2500.247583468,3637.1562704364014
5.1,-39.28124237060547,-7.889440536499023,-104.66835021972656,9.37429853927549,0.21665001895869887,0.38585300578362497,-0.09431655357450346,3.6220367003610967,0.11248058904073535,0.2877104382173531,0.0,2749.5194652752352,4168.242638018218,2499.9008849362817,3637.4561639358635
5.12,-39.3341064453125,-8.069369316101074,-105.11066436767578,9.374079014616482,0.21678022719837525,0.3860795036176527,-0.09451899765919865,3.6241083523766053,0.11255046759416915,0.2877762956150553,0.0,2749.1346624143357,4168.669403477692,2499.551955400212,3637.757963058384
5.14,-39.38835906982422,-8.248879432678223,-105.55320739746094,9.373857408907817,0.21691121434215238,0.38630726696093265,-0.09472199761655958,3.626188122626117,0.11262083305277366,0.2878427773276549,0.0,2748.7483254432286,4169.0978036516635,2499.201680720892,3638.060957852763
5.16,-39.44399642944336,-8.427959442138672,-105.99600982666016,9.373633703886748,0.21704305299022267,0.38653635295091215,-0.09492656870728527,3.6282824307732024,0.11269162233073601,0.2879098888339756,0.0,2748.3592968378944,4169.52921820586,2498.848932434288,3638.3660542149055
5.18,-39.50102233886719,-8.606598854064941,-106.4390869140625,9.373407890759403,0.21717574258744898,0.3867667676493946,-0.09513223562962751,3.630388231101595,0.11276281633556387,0.28797763277217925,0.0,2747.9681269244043,4169.962992548126,2498.494245633209,3638.6728211146237
5.2,-39.559425354003906,-8.78478717803955,-106.88240051269531,9.373179963636115,0.21730926619413773,0.38699850395723956,-0.0953388716300866,3.632504761699359,0.11283450114537305,0.28804601090916543,0.0,2747.5749523542436,4170.398962261123,2498.137754833998,3638.981151666384
5.22,-39.61920928955078,-8.962512969970703,-107.3260269165039,9.372949905332483,0.2174436811548913,0.38723161073932977,-0.09554704704869703,3.6346356043815233,0.11290651583286596,0.2881150284002551,0.0,2747.179127967482,4170.837897177577,2497.7788302177823,3639.291550615407
5.24,-39.68037033081055,-9.139764785766602,-107.76990509033203,9.372717720618198,0.21757889590213103,0.3874660251705695,-0.09575566231142534,3.636773889278544,0.1129789996034775,0.28818468381454065,0.0,2746.781890907661,4171.278319453168,2497.418680653612,3639.603049909383
5.26,-39.74290084838867,-9.316532135009766,-108.21405029296875,9.372483394733273,0.21771495823600784,0.38770178461797367,-0.09596569964061609,3.6389258514309124,0.11305192319368204,0.2882549815800182,0.0,2746.382116235473,4171.721569023486,2497.05621028314,3639.916530066692
5.28,-39.80680465698242,-9.492804527282715,-108.65846252441406,9.372246917374856,0.21785187782595308,0.3879389004569107,-0.09617692466467494,3.641089976965558,0.11312530248834646,0.28832592478754326,0.0,2745.98007779309,4172.16732052624,2496.691684973012,3640.231776502103
5.3,-39.8720703125,-9.668569564819336,-109.10311889648438,9.372008276748817,0.21798967382949452,0.3881773921120974,-0.09638942988934547,3.6432668357571494,0.1131991812596291,0.28839751697535493,0.0,2745.575673280463,4172.61569639273,2496.3250044241026,3640.5488691097394
5.32,-39.93870544433594,-9.843817710876465,-109.54806518554688,9.371767456033366,0.21812839469200654,0.3884173031831732,-0.09660348027643322,3.645458054457091,0.11327347896016536,0.28846976318999024,0.0,2745.1686106719235,4173.067046435088,2495.9558822291906,3640.868036118352
5.34,-40.00669860839844,-10.018537521362305,-109.9933090209961,9.371524450088245,0.21826800796116108,0.38865861791859563,-0.09681850418669265,3.6476600626917577,0.11334817251712413,0.28854266497352654,0.0,2744.7595331547577,4173.520602233912,2495.58494687041,3641.188774160906
5.36,-40.07604217529297,-10.192716598510742,-110.43880462646484,9.3712792563912,0.2184084705635509,0.3889013087516528,-0.09703437513201607,3.6498721630726494,0.11342336347497485,0.28861622308264023,0.0,2744.3485643127383,4173.9762125767775,2495.212322302432,3641.510986856023
5.38,-40.146751403808594,-10.366347312927246,-110.88460540771484,9.371031858333355,0.21854983395393932,0.3891454174434327,-0.09725178997863006,3.6520987333298573,0.1134989704424687,0.28869044249999354,0.0,2743.9349153230537,4174.434818686819,2494.837238542222,3641.8352913996
5.4,-40.21880340576172,-10.539416313171387,-111.33070373535156,9.370782250826336,0.21869206773526734,0.3893909259907774,-0.09747016966474738,3.654336143064231,0.11357498295421305,0.28876532475209926,0.0,2743.51924038005,4174.895639483391,2494.4603343885115,3642.1611757635733
5.42,-40.29220199584961,-10.711912155151367,-111.77702331542969,9.370530429790094,0.21883514112432478,0.38963781303531386,-0.09768947001167161,3.6565841809647357,0.11365159774442256,0.28884087106297185,0.0,2743.1015760511714,4175.358628769803,2494.0816477908097,3642.4886115358236
5.44,-40.366947174072266,-10.88382625579834,-112.22364807128906,9.370276365026383,0.2189791921803482,0.38988618593420343,-0.09791100156269421,3.658850955643415,0.11372863677278222,0.28891709049208514,0.0,2742.680463942045,4175.825531485,2493.699750881292,3642.818739333202
5.46,-40.44302749633789,-11.055146217346191,-112.67059326171875,9.370020052374644,0.21912417310051308,0.3901360189190577,-0.09813347577592547,3.6611283580235576,0.11380605023031043,0.2889939842876069,0.0,2742.257366130641,4176.294603258875,2493.3160702502955,3643.150414763906
5.48,-40.52043914794922,-11.225861549377441,-113.11778259277344,9.369761493854917,0.2192700080115096,0.390387259591774,-0.09835660432978892,3.6634147258025305,0.1138840370499338,0.28907155184352507,0.0,2741.8325789145456,4176.765484864765,2492.9309001932884,3643.483406513416
5.5,-40.59919357299805,-11.395960807800293,-113.56527709960938,9.369500663967408,0.21941680432459137,0.3906399911790508,-0.09858175265523965,3.665718568296649,0.113962465358988,0.2891498008097777,0.0,2741.4045702842336,4177.24000698573,2492.542742944934,3643.8189130779188
5.52,-40.67926788330078,-11.565434455871582,-114.01305389404297,9.369237556400428,0.21956453032627657,0.3908941974063791,-0.09880795965941859,3.6680338433931845,0.1140413881245248,0.2892287330798716,0.0,2740.9744295497153,4177.716869693032,2492.152661607791,3644.156081829543
5.54,-40.76066589355469,-11.734270095825195,-114.4611587524414,9.368972157951852,0.21971320552706086,0.39114989883717893,-0.09903559658938282,3.670362898348786,0.11412069343214311,0.28930835261444443,0.0,2740.5417334626804,4178.196577452931,2491.760243491529,3644.495243934566
